name,price,regular_price,status,sku,brand,image,features
Lenovo C260 Quad Core All in One PC,To be announced,,Out Of Stock,1803,Lenovo,https://www.startech.com.bd/image/cache/data/all in all/Lenovo C260 Intel Pentium-500x500.jpg,"[{'Processor Type': 'Intel Pentium Quad-Core Processor J2900 '}, {'Processor Speed': '(2M Cache, 2.41 GHz up to 2.67 GHz)'}, {'Main Board': 'Intel Chipset'}, {'RAM': '2GB DDR3 1600MHz RAM'}, {'Hard Disk': '500GB SATA HDD'}, {'Screen Size': '19.5” HD LED Display'}, {'Graphics Card': 'Intel HD Graphics '}, {'Audio': 'On Board'}, {'Optical Drive': ' DVD Reader/Writer Drive'}, {'Mouse': 'Lenovo Optical Wired Mouse'}, {'Keyboard': 'Lenovo Slim Wired Keyboard'}, {'Interface': ' 6 USB ports (2 USB 3.0, 4 USB 2.0), \r\n6-in-1 card reader (SD/SDHC/SDXC/MMC/MS/MS-Pro), \r\nCombo jack , \r\n10/100/1000 LAN ,\r\nOneKey TV Tuner,\r\nHDMI'}, {'Warranty': '1 Year'}]"
HP LaserJet Pro M706n A3 Printer,To be announced,,Out Of Stock,1809,HP,https://www.startech.com.bd/image/cache/catalog/printer/hp-printer/m706n/m706n-01-500x500.jpg,"[{'Display': '2 line LCD (text)'}, {'Power': '220-volt input voltage: 220 to 240 VAC (+/- 10%), 50/60 Hz (+/- 3 Hz)'}, {'Power Consumption': '680 watts (printing), 11 watts (ready), 2.5 watts (sleep), 0.2 watts (off)'}, {'Dimensions': '500 x 425 x 295 mm'}, {'Weight': '17 kg'}, {'Color': 'Black'}, {'Print Technology': 'Laser'}, {'Print Speed': 'Print: Up to 35 ppm, A4/letter; Up to 18 ppm, A3; Optional duplex: Up to 24 ipm, A4/letter'}, {'Print Resolution': 'Up to 1200 x 1200 dpi'}, {'First Print Out Time': 'Black (A4, letter): As fast as 9 seconds from ready'}, {'Duplex Printing': 'Manual (driver support provided) Optional Duplexer accessory'}, {'Input Capacity': 'Input Capacity: Up to 350 sheets Standard: Tray 1: 100-sheet multipurpose tray, Tray 2: 250-sheet input tray; Up to 850 sheets with optional 500-sheet input tray 3; Optional duplexer for two sided printing'}, {'Output Capacity': '250-sheet output bin'}, {'Paper Size': 'Tray 1: A4, A3, B4 (JIS), B5 (JIS), A5, 16K; letter, legal, executive, 11 x 17, 8.5 x 13; envelopes(B5, C5, DL, No. 10, Monarch); postcard (JIS), DPostcard (JIS); Custom media sizes: 76.2 x 127 mmto 312 x 470 mm (3 x 5 in to 12.28 x 18.5 in); Tray 2: A4'}, {'Paper Type': 'Paper (coloured, letterhead, light, plain, preprinted, prepunched, recycled, rough, heavy), bond, cardstock, envelope, labels, transparency, vellum'}, {'Paper Weight': 'Tray 1: 60 to 199 g/m²; Tray 2: 60 to 120 g/m²; Optional tray 3, optional duplexer: 60 to 120 g/m2'}, {'Monthly Print Volume': '4,000 to 8,000'}, {'Duty-Cycle': 'Up to 65,000 pages'}, {'Color Output': 'Black and white'}, {'USB': 'Yes'}, {'Toner': 'HP 93A LaserJet Black Toner Cartridge, Part No: CZ192A'}, {'Warranty': '01 year warranty'}]"
Samsung SL-M3820ND 38PPM ProXpress Laser Printer,To be announced,,Out Of Stock,1820,Samsung,https://www.startech.com.bd/image/cache/data/SL-M3820ND-SEE_032_Front_gray-500x500.jpg,"[{'Memory': '128MB'}, {'Print Speed (Black)': '40ppm '}, {'Print Resolution (Black)': ' 1,200 x 1,200 dpi. '}, {'Paper Sizes': 'A4 / A5 / A6 / ISO B5 / JIS B5 / Executive / Letter / Oficio / Folio / Legal / Statement / Custom'}, {'Connectivity': 'Hi-Speed USB 2.0, 10/100 Base TX Ethernet, Wireless 802.11 b/g/n, WiFi Direct, Direct USB'}, {'Warranty': '1 Year Warranty'}]"
"Dell E1715S 17"" Square Screen Monitor",To be announced,,Out Of Stock,1826,Dell,https://www.startech.com.bd/image/cache/data/Dell E1715S 17 S-500x500.jpg,"[{'Display Size': '17""\n'}, {'Display Type': 'Standard Flat Panel Display\n'}, {'Panel Type': 'TN '}, {'Resolution': '1280 x 1024 at 60 Hz\n'}, {'Pixel pitch(MM)': '0.264 mm'}, {'Display Surface': 'Anti-Glare'}, {'Aspect Ratio': 'Standard (5:4)\n'}, {'Viewing Angle': '(160° vertical / 170° horizontal)\n'}, {'Brightness': '250 cd/m2 (typical)\n'}, {'Contrast Ratio': '1000: 1 (typical)\n'}, {'Refresh Rate': '60 Hz\n'}, {'Color Support': '16.7 million colors\n'}, {'Response Time': '5 ms typical (black to white)\n'}, {'VGA': 'Yes'}, {'Display Port': 'Yes'}, {'Tilt': 'Yes'}, {'Vesa Wall Mount': '100 mm'}, {'Security Locker': 'Security lock slot (cable lock sold separately)'}, {'Color': 'Black'}, {'Dimension': 'Dimensions with stand( H x W x D ):\r\n389.5 mm (15.33"") x 374.5 mm (14.74"") x 165.5 mm (6.52"")\n\r\nDimensions without stand( H x W x D ):\r\n306.9 mm (12.08"") x 374.5 mm (14.74"") x 46.5 mm (1.83"")'}, {'Weight': 'Weight (panel only - for VESA mount):\r\n2.08 kg (4.85 lbs)'}, {'Power Consumption': '11W (typical) / 15W (maximum)'}, {'Voltage': '100 VAC to 240 VAC/50 Hz or 60 Hz + 3 Hz/1.5 A (Max.)'}, {'Others': 'Power Consumption Stand-by / Sleep\r\nLess than 0.5 W'}, {'Warranty': '03-Year'}]"
Logitech C270 HD Webcam,"2,599৳","2,860৳",In Stock,1831,Logitech,https://www.startech.com.bd/image/cache/data/c270glamour-lgsilver-500x500.png,
Logitech F310 USB Gamepad,"2,549৳","2,803৳",In Stock,1838,Logitech,https://www.startech.com.bd/image/cache/data/f310-gaming-gamepad-images-500x500.png,
Logitech F710 Wireless Gamepad,"5,349৳","5,900৳",In Stock,1839,Logitech,https://www.startech.com.bd/image/cache/data/f710-500x500.png,
Jovision CloudSEE JVS-N5FL-HF IP Camera,"4,500৳","4,725৳",In Stock,1969,Jovision,https://www.startech.com.bd/image/cache/catalog/XVR/cc-500x500.jpg,
Jovision JVS-ND6616-H2 Series NVR,To be announced,,Out Of Stock,1973,Jovision,https://www.startech.com.bd/image/cache/data/cc camera/Jovision JVS-ND6004-H2-650x489-500x500.jpg,
Canon LBP 6030 Single Function Mono Laser Printer,"16,100৳","17,710৳",In Stock,2030,Canon,https://www.startech.com.bd/image/cache/data/PRINTER/lbp6030-b1-500x500.png,"[{'Print Speed (Black)': ' 7.8secs.'}, {'Print Resolution (Black)': '600x600 dpi'}, {'Paper Sizes': 'A4 / B5 / A5 / LGL* / LTR / EXE / 16K / Custom size / COM10 / Monarch / C5 / DL / ISO-B5\r\nWidth: 76.2 - 215.9mm x Length 188 - 355.6mm '}, {'Connectivity': 'USB 2.0 Hi-Speed'}, {'Warranty': '1 Year Warranty'}]"
Epson EcoTank L1800 Single Function InkTank A3 Photo Printer,"64,000৳","69,850৳",In Stock,2199,EPSON,https://www.startech.com.bd/image/cache/catalog/epson-printer/l-1800/l1800-500x500.jpg,"[{'Print Speed (Black)': '15 1/15 2ppm (Bk/Cl)'}, {'Print Resolution (Black)': '5760 x 1440 dpi (with Variable-Sized Droplet Technology)'}, {'Paper Sizes': 'A3+, A3, B4, A4, A5, A6, B5, 10x15cm (4x6""), 13x18cm (5x7""), 16:9 wide size,\r\nLetter (8.5x11""), Legal (8.5x14""), Half Letter (5.5x8.5""), 9x13cm (3.5x5""),\r\n13x20cm(5x8""), 20x25cm(8x10""), Envelopes: #10(4.125x9.5"")\r\nDL(110x220mm), C4 (229x324mm), C6(114x162mm)'}, {'Connectivity': 'USB 2.0 Hi-Speed'}, {'Warranty': '1 Year Warranty'}]"
